ACCIDENT_YEAR,MONTH,LATITUDE,LONGITUDE,NATIONAL_PARK
2024,3,36.467769622802734,-118.03653717041016,Death_Valley
2024,3,37.21630096435547,-118.3327865600586,Death_Valley
2024,3,36.41984939575195,-117.26962280273438,Death_Valley
2024,3,36.535919189453125,-117.21543121337892,Death_Valley
2024,3,37.26451873779297,-118.58023834228516,Death_Valley
2024,4,36.55036163330078,-117.20719146728516,Death_Valley
2024,4,37.375789642333984,-118.42221069335938,Death_Valley
2024,4,36.24721908569336,-117.9892578125,Death_Valley
2024,4,37.39685821533203,-118.39127349853516,Death_Valley
2024,4,36.95969009399414,-118.23989105224608,Death_Valley
2024,4,37.3661003112793,-118.39595794677734,Death_Valley
2024,4,35.90681076049805,-116.26383972167967,Death_Valley
2024,4,37.4162712097168,-117.96771240234376,Death_Valley
2024,4,36.3659782409668,-116.7041015625,Death_Valley
2024,4,36.567100524902344,-117.19570159912108,Death_Valley
2024,4,37.3614616394043,-118.41390991210938,Death_Valley
2024,4,37.37583923339844,-118.44277954101562,Death_Valley
2024,5,36.4751091003418,-118.03581237792967,Death_Valley
2024,5,36.38547134399414,-116.74478912353516,Death_Valley
2024,6,37.36808013916016,-118.3943328857422,Death_Valley
2024,6,37.41946029663086,-118.55561065673828,Death_Valley
2024,6,36.835838317871094,-118.22840881347656,Death_Valley
2024,6,36.255088806152344,-117.9930419921875,Death_Valley
2024,6,36.69683837890625,-118.11852264404295,Death_Valley
2024,7,37.36132049560547,-118.41282653808594,Death_Valley
2024,7,36.80059051513672,-118.1984634399414,Death_Valley
2024,7,36.34434127807618,-117.35751342773438,Death_Valley
2024,7,36.422119140625,-117.26583862304688,Death_Valley
2024,7,37.132930755615234,-118.27130126953124,Death_Valley
2024,7,37.37575912475586,-118.43199157714844,Death_Valley
2024,8,35.936561584472656,-117.90602111816406,Death_Valley
2024,8,37.36125183105469,-118.43566131591795,Death_Valley
2024,8,37.37596893310547,-118.4067611694336,Death_Valley
2024,8,36.54315948486328,-118.04752349853516,Death_Valley
2024,9,37.32513046264648,-118.39128112792967,Death_Valley
2024,9,36.26316833496094,-117.99698638916016,Death_Valley
2024,9,36.34654998779297,-117.49208831787108,Death_Valley
2024,9,37.40937042236328,-118.54898071289062,Death_Valley
2024,9,37.37580108642578,-118.39534759521484,Death_Valley
2024,9,37.36125183105469,-118.43627166748048,Death_Valley
2024,9,37.0925407409668,-118.24858856201172,Death_Valley
2024,9,37.37041091918945,-118.39534759521484,Death_Valley
2024,9,36.04412841796875,-117.94660186767578,Death_Valley
2024,9,35.90153884887695,-117.900390625,Death_Valley
2024,9,37.37590026855469,-118.42159271240234,Death_Valley
2024,9,36.06032943725586,-117.95181274414062,Death_Valley
2024,9,36.331748962402344,-117.72193908691406,Death_Valley
2024,9,36.089839935302734,-117.96128845214844,Death_Valley
2024,10,36.924930572509766,-118.24122619628906,Death_Valley
2024,10,37.361351013183594,-118.4073486328125,Death_Valley
2024,10,36.60499954223633,-118.06314086914062,Death_Valley
2024,10,35.97734069824219,-117.92298889160156,Death_Valley
2024,10,36.6057014465332,-117.14759063720705,Death_Valley
2024,11,36.30458068847656,-116.41513061523438,Death_Valley
2024,11,37.346710205078125,-118.39523315429688,Death_Valley
2024,11,36.3006706237793,-116.4140167236328,Death_Valley
2024,11,36.38568878173828,-118.02410125732422,Death_Valley
2024,11,36.36973190307618,-118.02384948730467,Death_Valley
2024,11,37.389949798583984,-118.50119018554688,Death_Valley
2024,11,37.37580108642578,-118.39534759521484,Death_Valley
2024,12,36.13943862915039,-116.31098175048828,Death_Valley
2024,12,36.68156051635742,-118.10414123535156,Death_Valley
2024,12,37.37575149536133,-118.41562652587892,Death_Valley
2024,12,36.326560974121094,-117.9426498413086,Death_Valley
2015,1,33.89784,-117.55853,Joshua_Tree
2015,1,34.06615,-117.46686,Joshua_Tree
2015,1,34.06785,-117.39697,Joshua_Tree
2015,1,34.06823,-117.56032,Joshua_Tree
2015,1,33.92479,-117.42563,Joshua_Tree
2015,1,34.06685,-117.45398,Joshua_Tree
2015,1,33.73084,-116.81199,Joshua_Tree
2015,1,34.45074,-117.05212,Joshua_Tree
2015,1,33.91055,-117.44984,Joshua_Tree
2015,1,34.28931,-116.80755,Joshua_Tree
2015,1,33.91928,-116.67488,Joshua_Tree
2015,1,33.93823,-116.99715,Joshua_Tree
2015,1,33.92193,-116.65229,Joshua_Tree
2015,1,33.88444,-117.69237,Joshua_Tree
2015,1,34.06575,-117.20158,Joshua_Tree
2015,1,33.90169,-117.4664,Joshua_Tree
2015,1,34.06428,-117.28273,Joshua_Tree
2015,1,34.06797,-117.33816,Joshua_Tree
2015,1,34.09561,-116.95802,Joshua_Tree
2015,1,33.44803,-117.11344,Joshua_Tree
2015,1,34.0729,-117.09181,Joshua_Tree
2015,1,34.26128,-116.83249,Joshua_Tree
2015,1,33.60704,-114.61286,Joshua_Tree
2015,1,34.4439,-117.94939,Joshua_Tree
2015,1,33.6543,-116.40758,Joshua_Tree
2015,1,33.73954,-117.07069,Joshua_Tree
2015,1,33.86931,-116.99892,Joshua_Tree
2015,1,33.90723,-117.45559,Joshua_Tree
2015,1,34.00151,-117.87674,Joshua_Tree
2015,1,33.526,-117.32656,Joshua_Tree
2015,1,33.95167,-117.30334,Joshua_Tree
2015,1,33.94111,-117.24962,Joshua_Tree
2015,1,34.03528,-117.14522,Joshua_Tree
2015,1,33.93931,-117.15785,Joshua_Tree
2015,1,34.27592,-117.32808,Joshua_Tree
2015,1,33.73799,-116.21661,Joshua_Tree
2015,1,34.00977,-117.06877,Joshua_Tree
2015,1,33.59079,-117.17964,Joshua_Tree
2015,1,34.06722,-117.53071,Joshua_Tree
2015,1,34.50669,-117.37314,Joshua_Tree
2015,1,33.77134,-117.25147,Joshua_Tree
2015,1,33.89622,-117.49057,Joshua_Tree
2015,1,33.87969,-117.55444,Joshua_Tree
2015,1,33.96072,-117.31661,Joshua_Tree
2015,1,33.7431,-117.10471,Joshua_Tree
2015,1,33.88042,-116.84846,Joshua_Tree
2015,1,33.9216,-117.40993,Joshua_Tree
2015,1,34.01633,-117.46248,Joshua_Tree
2015,1,34.23783,-117.02697,Joshua_Tree
2015,1,34.06997,-117.1211,Joshua_Tree
2015,1,34.06794,-117.40779,Joshua_Tree
2015,1,33.65015,-117.39,Joshua_Tree
2015,1,34.23642,-117.29442,Joshua_Tree
2015,1,34.22407,-117.03087,Joshua_Tree
2015,1,33.93984,-117.26267,Joshua_Tree
2015,1,33.88624,-117.26968,Joshua_Tree
2015,1,33.92643,-116.94697,Joshua_Tree
2015,1,33.96933,-117.37616,Joshua_Tree
2015,1,34.01471,-117.34392,Joshua_Tree
2015,1,34.06759,-117.55431,Joshua_Tree
2015,1,33.90634,-117.45709,Joshua_Tree
2015,1,33.67837,-117.17053,Joshua_Tree
2015,1,33.94362,-117.29122,Joshua_Tree
2015,1,34.2819,-117.3848,Joshua_Tree
2015,1,33.5515,-116.42423,Joshua_Tree
2015,1,34.08197,-117.62889,Joshua_Tree
2015,1,33.92726,-116.95031,Joshua_Tree
2015,1,33.97433,-117.3735,Joshua_Tree
2015,1,33.65932,-115.80118,Joshua_Tree
2015,1,34.08137,-117.69927,Joshua_Tree
2015,1,34.18072,-116.7142,Joshua_Tree
2015,1,34.20837,-116.4396,Joshua_Tree
2015,1,33.55804,-116.61094,Joshua_Tree
2015,1,33.86823,-117.00243,Joshua_Tree
2015,1,34.06521,-117.30408,Joshua_Tree
2015,1,33.99636,-117.35506,Joshua_Tree
2015,1,33.88133,-117.56493,Joshua_Tree
2015,1,33.94173,-117.27802,Joshua_Tree
2015,1,34.0156,-117.093,Joshua_Tree
2015,1,33.90643,-117.27884,Joshua_Tree
2015,1,34.06826,-117.60183,Joshua_Tree
2015,1,34.08753,-117.65077,Joshua_Tree
2015,1,33.90044,-117.47299,Joshua_Tree
2015,1,33.86826,-117.77183,Joshua_Tree
2015,1,34.01777,-117.5346,Joshua_Tree
2015,1,34.23899,-117.03025,Joshua_Tree
2015,1,34.45103,-117.05407,Joshua_Tree
2015,1,34.06405,-117.28665,Joshua_Tree
2015,1,34.17073,-116.83021,Joshua_Tree
2015,1,34.02193,-116.58432,Joshua_Tree
2015,1,33.86964,-117.67282,Joshua_Tree
2015,1,34.16786,-116.77561,Joshua_Tree
2015,1,34.22814,-116.76917,Joshua_Tree
2015,1,34.16325,-116.91205,Joshua_Tree
2015,1,34.17073,-116.83021,Joshua_Tree
2015,1,33.5536,-116.5652,Joshua_Tree
2015,1,34.20078,-116.72578,Joshua_Tree
2015,1,34.07239,-117.61056,Joshua_Tree
2015,1,33.5385,-117.32197,Joshua_Tree
2015,1,34.02064,-116.58395,Joshua_Tree
2015,1,34.44373,-116.96749,Joshua_Tree
2015,1,34.49884,-117.64001,Joshua_Tree
2015,1,33.95417,-117.38764,Joshua_Tree
2015,1,34.06652,-117.21605,Joshua_Tree
2015,1,34.06607,-117.25329,Joshua_Tree
2015,1,33.84799,-116.4585,Joshua_Tree
2015,1,33.49957,-116.80187,Joshua_Tree
2015,1,33.9285,-117.42118,Joshua_Tree
2015,1,34.01214,-117.43643,Joshua_Tree
2015,1,33.98483,-117.34521,Joshua_Tree
2015,1,33.99685,-117.35473,Joshua_Tree
2015,1,33.9435,-117.08054,Joshua_Tree
2015,1,33.94906,-117.30133,Joshua_Tree
2015,1,34.1636,-114.3075,Joshua_Tree
2015,1,34.06824,-117.40245,Joshua_Tree
2015,1,34.07125,-117.13761,Joshua_Tree
2015,1,34.06711,-117.53563,Joshua_Tree
2015,1,34.08697,-117.67226,Joshua_Tree
2015,1,33.90734,-117.45474,Joshua_Tree
2015,1,33.71695,-117.43774,Joshua_Tree
2015,1,33.75413,-117.18911,Joshua_Tree
2015,1,34.08544,-117.63714,Joshua_Tree
2015,1,34.50627,-117.60909,Joshua_Tree
2015,1,33.88195,-117.61345,Joshua_Tree
2015,1,33.88067,-117.65238,Joshua_Tree
2015,1,34.08551,-117.68954,Joshua_Tree
2015,1,34.00097,-117.35215,Joshua_Tree
2015,1,33.71344,-117.30714,Joshua_Tree
2015,1,33.92189,-117.28832,Joshua_Tree
2015,1,33.74791,-116.90449,Joshua_Tree
2015,1,33.60658,-114.63998,Joshua_Tree
2015,1,34.01922,-117.54112,Joshua_Tree
2015,1,34.42335,-117.61348,Joshua_Tree
2015,1,33.46257,-116.09097,Joshua_Tree
2015,1,33.94332,-117.08291,Joshua_Tree
2015,1,33.70119,-116.74269,Joshua_Tree
2015,1,33.99065,-117.3505,Joshua_Tree
2015,1,33.92793,-116.84507,Joshua_Tree
2015,1,33.9369,-117.10515,Joshua_Tree
2015,1,33.9369,-117.10515,Joshua_Tree
2015,1,33.46873,-117.12739,Joshua_Tree
2015,1,34.18491,-114.40479,Joshua_Tree
2015,1,34.39015,-117.57542,Joshua_Tree
2015,1,33.87857,-117.65717,Joshua_Tree
2015,1,34.082,-117.699,Joshua_Tree
2015,1,33.69058,-116.70831,Joshua_Tree
2015,1,33.93866,-117.1917,Joshua_Tree
2015,1,33.97201,-117.33129,Joshua_Tree
2015,1,34.0675,-117.57838,Joshua_Tree
2015,1,33.65989,-115.73994,Joshua_Tree
2015,1,34.1534,-116.5124,Joshua_Tree
2015,1,33.91533,-117.28716,Joshua_Tree
2015,1,33.88448,-117.52384,Joshua_Tree
2015,1,34.01337,-117.34387,Joshua_Tree
2015,1,33.95411,-117.38766,Joshua_Tree
2015,1,34.01609,-117.39211,Joshua_Tree
2015,1,33.73936,-117.07666,Joshua_Tree
2015,1,34.08273,-117.69528,Joshua_Tree
2015,1,33.77245,-116.33195,Joshua_Tree
2015,1,33.96676,-117.32762,Joshua_Tree
2015,1,34.08209,-117.63151,Joshua_Tree
2015,1,34.06809,-117.60385,Joshua_Tree
2015,1,34.0046,-117.40271,Joshua_Tree
2015,1,33.89742,-117.48874,Joshua_Tree
2015,1,33.91158,-117.28331,Joshua_Tree
2015,1,34.06685,-117.23912,Joshua_Tree
2015,1,34.03655,-117.14921,Joshua_Tree
2015,1,33.9193,-117.41295,Joshua_Tree
2015,1,34.08151,-117.70213,Joshua_Tree
2015,1,34.06781,-117.58357,Joshua_Tree
2015,1,33.92693,-117.42036,Joshua_Tree
2015,1,33.72864,-116.71987,Joshua_Tree
2015,1,34.03587,-117.14714,Joshua_Tree
2015,1,33.88237,-117.64523,Joshua_Tree
2015,1,33.92269,-116.6739,Joshua_Tree
2015,1,33.8285,-116.4229,Joshua_Tree
2015,1,34.2615,-116.82613,Joshua_Tree
2015,1,33.9221,-117.4287,Joshua_Tree
2015,1,33.91891,-117.43474,Joshua_Tree
2015,1,33.94315,-117.08368,Joshua_Tree
2015,1,33.9603,-117.31241,Joshua_Tree
2015,1,34.22668,-117.02772,Joshua_Tree
2015,1,34.00226,-117.34825,Joshua_Tree
2015,1,34.32479,-117.43034,Joshua_Tree
2015,1,34.04252,-117.15579,Joshua_Tree
2015,1,33.74762,-116.93949,Joshua_Tree
2015,1,34.13523,-116.2638,Joshua_Tree
2015,1,34.2614,-117.2891,Joshua_Tree
2015,1,34.02409,-117.55622,Joshua_Tree
2015,1,34.01862,-117.51336,Joshua_Tree
2015,1,34.26558,-116.93915,Joshua_Tree
2015,1,34.06866,-117.34522,Joshua_Tree
2015,1,34.41186,-117.58992,Joshua_Tree
2015,1,34.02117,-116.58404,Joshua_Tree
2015,1,34.08727,-117.65866,Joshua_Tree
2015,1,33.76917,-117.19398,Joshua_Tree
2015,1,34.4263,-117.61966,Joshua_Tree
2015,1,33.0229,-116.74377,Joshua_Tree
2015,1,34.06707,-117.44818,Joshua_Tree
2015,1,34.06699,-117.44798,Joshua_Tree
2015,1,33.96296,-117.37742,Joshua_Tree
2015,1,34.07165,-117.51537,Joshua_Tree
2015,1,34.13495,-116.31525,Joshua_Tree
2015,1,33.94266,-117.05143,Joshua_Tree
2015,1,33.96487,-117.32576,Joshua_Tree
2015,1,33.96264,-117.32332,Joshua_Tree
2015,1,33.84013,-116.73276,Joshua_Tree
2015,1,34.03108,-117.13446,Joshua_Tree
2015,1,33.91856,-116.62559,Joshua_Tree
2015,1,34.01033,-117.06881,Joshua_Tree
2015,1,34.22227,-117.13073,Joshua_Tree
2015,1,33.39794,-117.10193,Joshua_Tree
2015,1,33.9286,-117.41733,Joshua_Tree
2015,1,33.8033,-116.3831,Joshua_Tree
2015,1,33.90657,-117.45611,Joshua_Tree
2015,1,33.6546,-116.4016,Joshua_Tree
2015,1,33.62096,-117.42567,Joshua_Tree
2015,1,34.10208,-116.49586,Joshua_Tree
2015,1,34.06599,-117.32297,Joshua_Tree
2015,1,33.90792,-117.27953,Joshua_Tree
2015,1,33.9394,-117.13919,Joshua_Tree
2015,1,33.91683,-117.43787,Joshua_Tree
2015,1,33.96557,-117.32651,Joshua_Tree
2015,1,33.70169,-117.1818,Joshua_Tree
2015,1,34.06737,-117.55812,Joshua_Tree
2015,1,34.06338,-117.19667,Joshua_Tree
2015,1,34.06412,-117.28362,Joshua_Tree
2015,1,33.56298,-117.16222,Joshua_Tree
2015,1,33.5757,-117.18129,Joshua_Tree
2015,1,34.17393,-116.7407,Joshua_Tree
2015,1,33.74051,-117.18899,Joshua_Tree
2015,1,33.55232,-117.92642,Joshua_Tree
2015,1,33.96674,-117.32722,Joshua_Tree
2015,1,33.87864,-117.65908,Joshua_Tree
2015,1,34.0787,-116.53828,Joshua_Tree
2015,2,34.08803,-117.65316,Joshua_Tree
2015,2,34.23011,-117.3012,Joshua_Tree
2015,2,33.90254,-116.86662,Joshua_Tree
2015,2,33.79903,-116.37628,Joshua_Tree
2015,2,33.74315,-117.18967,Joshua_Tree
2015,2,33.99187,-117.35461,Joshua_Tree
2015,2,33.92389,-116.90134,Joshua_Tree
2015,2,33.92573,-116.85353,Joshua_Tree
2015,2,33.5252,-117.35359,Joshua_Tree
2015,2,33.99606,-117.53343,Joshua_Tree
2015,2,33.97017,-117.03873,Joshua_Tree
2015,2,33.4249,-116.9456,Joshua_Tree
2015,2,33.76989,-116.32791,Joshua_Tree
2015,2,33.94108,-117.25372,Joshua_Tree
2015,2,33.52478,-117.36319,Joshua_Tree
2015,2,33.92856,-117.41734,Joshua_Tree
2015,2,34.06761,-117.57592,Joshua_Tree
2015,2,33.9581,-117.3118,Joshua_Tree
2015,2,34.01785,-117.53343,Joshua_Tree
2015,2,33.88401,-116.59747,Joshua_Tree
2015,2,33.86757,-117.00616,Joshua_Tree
2015,2,33.98838,-117.36185,Joshua_Tree
2015,2,35.6868,-116.52715,Joshua_Tree
2015,2,33.53086,-117.32202,Joshua_Tree
2015,2,33.78885,-117.22379,Joshua_Tree
2015,2,33.8855,-117.51621,Joshua_Tree
2015,2,33.53043,-117.32121,Joshua_Tree
2015,2,34.02257,-117.33615,Joshua_Tree
2015,2,33.98254,-117.34157,Joshua_Tree
2015,2,34.06733,-117.58643,Joshua_Tree
2015,2,34.06884,-117.36977,Joshua_Tree
2015,2,33.97205,-117.33196,Joshua_Tree
2015,2,34.06627,-117.48098,Joshua_Tree
2015,2,33.88188,-117.54632,Joshua_Tree
2015,2,33.92549,-116.73927,Joshua_Tree
2015,2,34.06779,-117.58228,Joshua_Tree
2015,2,34.00397,-117.40701,Joshua_Tree
2015,2,33.92133,-117.42998,Joshua_Tree
2015,2,34.06995,-117.13268,Joshua_Tree
2015,2,33.6497,-116.39502,Joshua_Tree
2015,2,33.94605,-117.29617,Joshua_Tree
2015,2,33.83638,-116.42737,Joshua_Tree
2015,2,33.97088,-117.33006,Joshua_Tree
2015,2,33.88079,-117.59917,Joshua_Tree
2015,2,34.5071,-117.50601,Joshua_Tree
2015,2,34.06649,-117.25013,Joshua_Tree
2015,2,33.75495,-117.18934,Joshua_Tree
2015,2,33.47154,-117.01838,Joshua_Tree
2015,2,34.06833,-117.60138,Joshua_Tree
2015,2,34.08004,-117.62804,Joshua_Tree
2015,2,34.03502,-117.14575,Joshua_Tree
2015,2,33.87204,-117.26403,Joshua_Tree
2015,2,33.94082,-117.87489,Joshua_Tree
2015,2,33.54703,-116.72358,Joshua_Tree
2015,2,33.87607,-117.65963,Joshua_Tree
2015,2,33.90873,-117.45245,Joshua_Tree
2015,2,34.00809,-117.34745,Joshua_Tree
2015,2,34.05732,-117.16723,Joshua_Tree
2015,2,33.75262,-116.72154,Joshua_Tree
2015,2,34.17267,-116.84788,Joshua_Tree
2015,2,33.94018,-117.39702,Joshua_Tree
2015,2,33.66003,-115.79283,Joshua_Tree
2015,2,33.89738,-117.48855,Joshua_Tree
2015,2,33.44346,-116.8794,Joshua_Tree
2015,2,34.31354,-117.48611,Joshua_Tree
2015,2,33.98617,-117.34647,Joshua_Tree
2015,2,34.01413,-117.34338,Joshua_Tree
2015,2,33.5067,-114.65624,Joshua_Tree
2015,2,34.3117,-117.47795,Joshua_Tree
2015,2,33.92038,-117.43687,Joshua_Tree
2015,2,33.98281,-117.34167,Joshua_Tree
2015,2,33.5357,-117.31621,Joshua_Tree
2015,2,33.96806,-117.32864,Joshua_Tree
2015,2,34.06527,-117.30353,Joshua_Tree
2015,2,34.00246,-117.37901,Joshua_Tree
2015,2,33.96195,-117.31977,Joshua_Tree
2015,2,34.0673,-117.42951,Joshua_Tree
2015,2,34.01838,-117.52504,Joshua_Tree
2015,2,34.01815,-117.53584,Joshua_Tree
2015,2,34.3105,-117.47337,Joshua_Tree
2015,2,34.06638,-117.32817,Joshua_Tree
2015,2,33.88222,-117.58735,Joshua_Tree
2015,2,33.44488,-117.16955,Joshua_Tree
2015,2,34.06628,-117.32593,Joshua_Tree
2015,2,33.85218,-117.00789,Joshua_Tree
2015,2,34.06713,-117.53293,Joshua_Tree
2015,2,33.92968,-116.83882,Joshua_Tree
2015,2,34.23865,-117.29111,Joshua_Tree
2015,2,35.17287,-114.84867,Joshua_Tree
2015,2,34.01598,-117.34186,Joshua_Tree
2015,2,33.73622,-116.81909,Joshua_Tree
2015,2,34.07008,-117.60987,Joshua_Tree
2015,2,33.94346,-117.28319,Joshua_Tree
2015,2,34.0533,-117.16229,Joshua_Tree
2015,2,33.87978,-117.61366,Joshua_Tree
2015,2,33.74332,-117.1198,Joshua_Tree
2015,2,33.97733,-117.37165,Joshua_Tree
2015,2,33.92814,-116.84417,Joshua_Tree
2015,2,33.74368,-117.05014,Joshua_Tree
2015,2,33.96541,-117.32634,Joshua_Tree
2015,2,33.65047,-116.39475,Joshua_Tree
2015,2,33.97917,-117.33904,Joshua_Tree
2015,2,33.71049,-115.38357,Joshua_Tree
2015,2,34.225,-116.43982,Joshua_Tree
2015,2,33.93835,-117.09708,Joshua_Tree
2015,2,33.98904,-117.34882,Joshua_Tree
2015,2,34.06766,-117.59173,Joshua_Tree
2015,2,34.0674,-117.5675,Joshua_Tree
2015,2,34.0872,-117.68067,Joshua_Tree
2015,2,34.22185,-117.05749,Joshua_Tree
2015,2,33.8821,-117.58591,Joshua_Tree
2015,2,34.0668,-117.23034,Joshua_Tree
2015,2,33.87959,-117.56171,Joshua_Tree
2015,2,33.85067,-117.2547,Joshua_Tree
2015,2,33.95178,-117.38468,Joshua_Tree
2015,2,33.85174,-117.25524,Joshua_Tree
2015,2,34.26265,-116.8219,Joshua_Tree
2015,2,33.94075,-116.59704,Joshua_Tree
2015,2,34.06752,-117.53512,Joshua_Tree
2015,2,33.78976,-117.22504,Joshua_Tree
2015,2,33.96842,-117.32987,Joshua_Tree
2015,2,34.06751,-117.55146,Joshua_Tree
2015,2,33.88019,-117.60475,Joshua_Tree
2015,2,33.70172,-116.72052,Joshua_Tree
2015,2,33.87454,-117.66266,Joshua_Tree
2015,2,33.78166,-117.21306,Joshua_Tree
2015,2,33.6079,-117.44152,Joshua_Tree
2015,2,33.86966,-117.67273,Joshua_Tree
2015,2,34.23416,-117.19328,Joshua_Tree
2015,2,33.88004,-117.56479,Joshua_Tree
2015,2,34.08697,-117.68491,Joshua_Tree
2015,2,33.93142,-116.82242,Joshua_Tree
2015,2,34.20555,-117.08773,Joshua_Tree
2015,2,34.0664,-117.20604,Joshua_Tree
2015,2,33.97166,-117.3747,Joshua_Tree
2015,2,33.7612,-116.30613,Joshua_Tree
2015,2,33.60737,-114.56509,Joshua_Tree
2015,2,33.92222,-116.80619,Joshua_Tree
2015,2,33.45017,-116.8955,Joshua_Tree
2015,2,34.32712,-116.82488,Joshua_Tree
2015,2,33.8489,-116.82233,Joshua_Tree
2015,2,34.06643,-117.48525,Joshua_Tree
2015,2,34.06537,-117.49905,Joshua_Tree
