Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,PINN,Pinnacles,Bird,2,Passeriformes,Cardinalidae,94246,179140.0,Active,Pheucticus melanocephalus,Black-headed Grosbeak,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,1.0,,,,,G5,CA: SNRB
,PINN,Pinnacles,Bird,2,Passeriformes,Cardinalidae,88070,179882.0,Active,Piranga ludoviciana,Western Tanager,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3.0,,,,,,,G5,CA: SNRB
,PINN,Pinnacles,Bird,2,Passeriformes,Certhiidae,90967,178803.0,Active,Certhia americana,Brown Creeper,,Accepted,No,Approved,Present,,Native,,Rare,,,,2.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Cinclidae,88300,178536.0,Active,Cinclus mexicanus,American Dipper,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,266936,554128.0,Active,Aphelocoma californica,Western Scrub Jay,Aphelocoma coerulescens,Accepted,No,Approved,Present,,Native,,Abundant,Management Priority; Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,87106,179731.0,Active,Corvus brachyrhynchos,American Crow,,Accepted,No,Approved,Present,,Native,,Common,Management Priority; Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,87099,179725.0,Active,Corvus corax,Common Raven,,Accepted,No,Approved,Present,,Native,,Common,Management Priority; Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,86257,179685.0,Active,Cyanocitta stelleri,Steller's Jay,,Accepted,No,Approved,Present,,Native,,Abundant,Management Priority; Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,87127,179750.0,Active,Nucifraga columbiana,clark's nutcracker,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Corvidae,87097,179723.0,Active,Pica nuttalli,Yellow-billed Magpie,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,2.0,,,,SC,,,G3,CA: S3S4
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,95282,179232.0,Active,Carduelis lawrencei,Lawrence's Goldfinch,,Accepted,No,Approved,Present,,Native,,Rare,Breeder,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,95283,179233.0,Active,Carduelis pinus,Pine Siskin,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,95284,179234.0,Active,Carduelis psaltria,Lesser Goldfinch,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,95286,179236.0,Active,Carduelis tristis,American Goldfinch,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,94301,179190.0,Active,Carpodacus cassinii,cassin's finch,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,94302,179191.0,Active,Carpodacus mexicanus,House Finch,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,94296,179186.0,Active,Carpodacus purpureus,Purple Finch,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Fringillidae,94282,179173.0,Active,Coccothraustes vespertinus,evening grosbeak,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Hirundinidae,87417,178455.0,Active,Petrochelidon pyrrhonota,Cliff swallow,Hirundo pyrrhonota,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Hirundinidae,87404,178443.0,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,3.0,,,,SU,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Hirundinidae,87391,178431.0,Active,Tachycineta bicolor,Tree Swallow,,Accepted,No,Approved,Present,,Native,,Occasional,Breeder,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Hirundinidae,87386,178427.0,Active,Tachycineta thalassina,Violet-green Swallow,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,1.0,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Icteridae,93613,179045.0,Active,Agelaius phoeniceus,Red-winged Blackbird,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Icteridae,93667,179094.0,Active,Euphagus cyanocephalus,Brewer's Blackbird,,Accepted,No,Approved,Present,,Native,,Unknown,Resident,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Icteridae,264102,554267.0,Active,Icterus bullockii,Bullock's Oriole,Icterus galbula,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2.0,,,,SC,,,G5,CA: SNRB
,PINN,Pinnacles,Bird,2,Passeriformes,Icteridae,94215,179112.0,Active,Molothrus ater,Brown-headed Cowbird,,Accepted,No,Approved,Present,,Native,,Common,Management Priority; Resident,,,3.0,,,,,,,G5,"CA: SNRB,SNRN"
,PINN,Pinnacles,Bird,2,Passeriformes,Icteridae,93606,179039.0,Active,Sturnella neglecta,Western Meadowlark,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Laniidae,88277,178515.0,Active,Lanius ludovicianus,Loggerhead Shrike,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,2.0,,,,SC,CA: SSC,,G4,CA: S4
,PINN,Pinnacles,Bird,2,Passeriformes,Mimidae,88394,178620.0,Active,Mimus polyglottos,Northern Mockingbird,,Accepted,No,Approved,Present,,Native,,Occasional,,,,2.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Mimidae,89996,178642.0,Active,Toxostoma redivivum,California Thrasher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Paridae,266962,554140.0,Active,Baeolophus inornatus,oak titmouse,Parus inornatus,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,SC,,,G4,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Paridae,265884,554387.0,Active,Poecile rufescens,Chestnut-backed Chickadee,Parus rufescens,Accepted,No,Approved,Present,,Native,,Rare,Resident,,,4.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92649,178891.0,Active,Dendroica coronata,Yellow-rumped Warbler,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92654,178896.0,Active,Dendroica nigrescens,Black-throated Gray Warbler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92662,178902.0,Active,Dendroica occidentalis,Hermit Warbler,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92634,178878.0,Active,Dendroica petechia,Yellow Warbler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92655,178897.0,Active,Dendroica townsendi,Townsend's Warbler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92708,178944.0,Active,Geothlypis trichas,Common Yellowthroat,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92730,178964.0,Active,Icteria virens,Yellow-breasted Chat,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,4.0,,,,SC,CA: SSC,,G5,CA: S4
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92704,178940.0,Active,Oporornis tolmiei,Macgillivray's Warbler,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92694,178931.0,Active,Seiurus noveboracensis,Northern Waterthrush,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,91025,178856.0,Active,Vermivora celata,Orange-crowned Warbler,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,91031,178861.0,Active,Vermivora ruficapilla,Nashville Warbler,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,2.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92739,178972.0,Active,Wilsonia citrina,hooded warbler,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,1.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Parulidae,92740,178973.0,Active,Wilsonia pusilla,Wilson's Warbler,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84716,179377.0,Active,Aimophila ruficeps,Rufous-crowned Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84745,179402.0,Active,Amphispiza belli,Sage Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84710,179371.0,Active,Chondestes grammacus,Lark Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84754,179410.0,Active,Junco hyemalis,Dark-eyed Junco,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85634,179484.0,Active,Melospiza lincolnii,Lincoln's Sparrow,,Accepted,No,Approved,Present,,Native,,Occasional,,,,2.0,,,,SC,,,G5,"CA: SNRB,SNRN"
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85643,179492.0,Active,Melospiza melodia,Song Sparrow,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,CA: SSC,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85612,179464.0,Active,Passerella iliaca,Fox Sparrow,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,83842,179310.0,Active,Pipilo chlorurus,Green-tailed Towhee,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1.0,,,,SC,,,G5,CA: SNRB
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,106741,202307.0,Active,Pipilo crissalis,California Towhee,Pipilo fuscus,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,265870,554380.0,Active,Pipilo maculatus,Spotted towhee,Pipilo erythrophthalmus,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84795,179448.0,Active,Spizella atrogularis,Black-chinned Sparrow,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,84781,179435.0,Active,Spizella passerina,Chipping Sparrow,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85610,179462.0,Active,Zonotrichia albicollis,white-throated sparrow,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,,,,,,,,G5,CA: SNRN
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85609,179461.0,Active,Zonotrichia atricapilla,Golden-crowned Sparrow,,Accepted,No,Approved,Present,,Native,,Abundant,Resident,,,3.0,,,,,,,G5,CA: SNRN
,PINN,Pinnacles,Bird,2,Passeriformes,Passerellidae,85602,179455.0,Active,Zonotrichia leucophrys,White-crowned Sparrow,,Accepted,No,Approved,Present,,Native,,Abundant,Resident,,,3.0,,,,,,,G5,"CA: SNRB,SNRN"
,PINN,Pinnacles,Bird,2,Passeriformes,Passeridae,86194,179628.0,Active,Passer domesticus,House Sparrow,,Accepted,No,Approved,Present,,Non-native,,Occasional,,,,1.0,,,,,,,G5,CA: SNA
,PINN,Pinnacles,Bird,2,Passeriformes,Polioptilidae,88038,179853.0,Active,Polioptila caerulea,Blue-gray Gnatcatcher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Ptilogonatidae,88064,179877.0,Active,Phainopepla nitens,Phainopepla,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Regulidae,88057,179870.0,Active,Regulus calendula,Ruby-crowned Kinglet,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Regulidae,88051,179865.0,Active,Regulus satrapa,Golden-crowned Kinglet,,Accepted,No,Approved,Present,,Native,,Occasional,,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Sittidae,90945,178784.0,Active,Sitta canadensis,Red-breasted Nuthatch,,Accepted,No,Approved,Present,,Native,,Rare,,,,2.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Sittidae,90935,178775.0,Active,Sitta carolinensis,White-breasted Nuthatch,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Sittidae,90949,178788.0,Active,Sitta pygmaea,pygmy nuthatch,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Sturnidae,86204,179637.0,Active,Sturnus vulgaris,"Common Starling, European Starling",,Accepted,No,Approved,Present,,Non-native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNA
,PINN,Pinnacles,Bird,2,Passeriformes,Sylviidae,90992,178826.0,Active,Chamaea fasciata,Wrentit,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Troglodytidae,88383,178610.0,Active,Catherpes mexicanus,Canyon Wren,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Troglodytidae,88387,178614.0,Active,Salpinctes obsoletus,Rock Wren,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Troglodytidae,88329,178562.0,Active,Thryomanes bewickii,Bewick's Wren,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Troglodytidae,88306,178541.0,Active,Troglodytes aedon,House Wren,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Troglodytidae,88312,178547.0,Active,Troglodytes troglodytes,Winter Wren,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87158,179779.0,Active,Catharus guttatus,Hermit Thrush,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87168,179788.0,Active,Catharus ustulatus,Swainson's Thrush,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87152,179773.0,Active,Ixoreus naevius,Varied Thrush,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,2.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,88006,179824.0,Active,Myadestes townsendi,Townsend's Solitaire,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,2.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87195,179811.0,Active,Sialia currucoides,Mountain Bluebird,,Accepted,No,Approved,Present,,Native,,Occasional,,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87189,179806.0,Active,Sialia mexicana,Western Bluebird,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Turdidae,87136,179759.0,Active,Turdus migratorius,American Robin,,Accepted,No,Approved,Present,,Native,,Common,Resident,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,267828,554221.0,Active,Contopus cooperi,olive-sided flycatcher,Contopus borealis,Accepted,No,Approved,Present,,Native,,Rare,Management Priority; Migratory,,,3.0,,,,SC,CA: SSC,,G4,CA: S3
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85848,178360.0,Active,Contopus sordidulus,Western Wood-Pewee,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85834,178348.0,Active,Empidonax difficilis,Pacific-slope Flycatcher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,264075,554254.0,Active,Empidonax hammondii,Hammond's flycatcher,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85827,178341.0,Active,Empidonax traillii,Willow Flycatcher,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,2.0,,,,SC,CA: SE,,G5,CA: S3
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85799,178316.0,Active,Myiarchus cinerascens,Ash-throated Flycatcher,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85815,178330.0,Active,Sayornis nigricans,Black Phoebe,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85818,178333.0,Active,Sayornis saya,Say's Phoebe,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Tyrannidae,85766,178287.0,Active,Tyrannus verticalis,Western Kingbird,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,93567,179003.0,Active,Vireo bellii,Bell's Vireo,,Accepted,No,Approved,Present,,Native,,Occasional,Vagrant,,,2.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,266864,554456.0,Active,Vireo cassinii,Cassin's vireo,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,1.0,,,,,,,G5,CA: SNRB
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,93589,179023.0,Active,Vireo gilvus,"Eastern Warbling Vireo, Warbling Vireo",,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,93558,178997.0,Active,Vireo huttoni,Hutton's Vireo,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,93575,179010.0,Active,Vireo solitarius,"Blue-headed Vireo, Solitary Vireo",,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,2.0,,,,,,,G5,
,PINN,Pinnacles,Bird,2,Passeriformes,Vireonidae,93572,179008.0,Active,Vireo vicinior,Gray Vireo,,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1.0,,,,SC,CA: SSC,,G5,CA: S2
,PINN,Pinnacles,Bird,2,Pelecaniformes,Ardeidae,84416,174773.0,Active,Ardea herodias,Great Blue Heron,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1.0,,,,SC,CA: S,,G5,CA: S4
,PINN,Pinnacles,Bird,2,Pelecaniformes,Ardeidae,84438,174793.0,Active,Butorides virescens,Green Heron,Butorides striatus,Accepted,No,Approved,Present,,Native,,Rare,Migratory,,,1.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Pelecaniformes,Pelecanidae,83382,174684.0,Active,Pelecanus erythrorhynchos,american white pelican,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,,,,,SC,CA: SSC,,G4,CA: S1S2
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84820,178154.0,Active,Colaptes auratus,Northern Flicker,Colaptes auratus cafer,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SU,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84858,178189.0,Active,Melanerpes formicivorus,Acorn Woodpecker,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,3.0,,,,,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84866,178196.0,Active,Melanerpes lewis,Lewis' Woodpecker,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,2.0,,,,SC,,,G4,CA: S4
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84935,178258.0,Active,Picoides nuttallii,Nuttall's Woodpecker,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84936,178259.0,Active,Picoides pubescens,Downy Woodpecker,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,85739,178262.0,Active,Picoides villosus,Hairy Woodpecker,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,SU,,,,
,PINN,Pinnacles,Bird,2,Piciformes,Picidae,84885,178212.0,Active,Sphyrapicus ruber,Red-breasted Sapsucker,,Accepted,No,Approved,Present,,Native,,Uncommon,Resident,,,3.0,,,,SU,,,G5,CA: S4
,PINN,Pinnacles,Bird,2,Podicipediformes,Podicipedidae,81710,174503.0,Active,Aechmophorus occidentalis,Western Grebe,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Podicipediformes,Podicipedidae,81712,174505.0,Active,Podilymbus podiceps,Pied-billed Grebe,,Accepted,No,Approved,Present,,Native,,Occasional,Migratory,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,82979,177942.0,Active,Aegolius acadicus,Northern Saw-whet Owl,,Accepted,No,Approved,Present,,Native,,Uncommon,Migratory,,,1.0,,,,SC,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,82968,177932.0,Active,Asio otus,Long-eared Owl,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority; Breeder,,,1.0,,,,SC,CA: SSC,,G5,CA: S3?
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,80772,177884.0,Active,Bubo virginianus,Great Horned Owl,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,50,,,G5,CA: SNR
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,270805,555448.0,Active,Glaucidium californicum,Northern Pygmy Owl,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,82935,177902.0,Active,Glaucidium gnoma,Northern Pygmy-Owl,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1.0,,,,50,,,G4G5,CA: SNR
,PINN,Pinnacles,Bird,2,Strigiformes,Strigidae,269010,555388.0,Active,Otus kennicottii,Western Screech-Owl,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,2.0,,,,,,,,
,PINN,Pinnacles,Bird,2,Strigiformes,Tytonidae,80736,177851.0,Active,Tyto alba,Barn Owl,,Accepted,No,Approved,Present,,Native,,Uncommon,Breeder,,,3.0,,,,SC,,,,
,PINN,Pinnacles,Reptile,3,Squamata,Anguidae,78979,174095.0,Active,Anniella pulchra,Silvery legless lizard,,Accepted,No,Approved,Present,,Native,,Common,Breeder,,,3.0,,,,,CA: SSC,,G3,CA: S2S3
